diff_id,language,gen_intent,nli_signed_gold→gen_intent,nli_signed_diff→gen_intent,gen_content,nli_signed_gold→gen_content,nli_signed_diff→gen_content,gen_baseline,nli_signed_gold→gen_baseline,nli_signed_diff→gen_baseline
11139,cpp,Add option to show singles in album view.,-0.23942894488573074,0.9841397111886181,The diff changes the behavior of the GetAlbumsByYear function in the MusicDatabase class.,0.0007534406613558531,0.6794694005511701,Refactor GetAlbumsByYear to use a more efficient query.,-0.10107751563191414,0.10831413883715868
11174,cpp,Fix outstanding reads for adaptive minibatch.,-0.837306298315525,0.9693789675366133,The diff changes the behavior of the StartDistributedMinibatchLoop method in the ReaderShim class by adding a prefetch task to ensure that there are no outstanding reads.,0.06074824486859143,0.8861030919943005,Fix issue with adaptive minibatching in ReaderShim.,0.10260777175426483,0.7008296725107357
11263,cpp,"""Update register set predicate decoding""",0.4762626513838768,0.24582956172525883,"The diff changes the implementation of the `DecodeRegisterSetPredicate` function in the `ShaderIR` class, adding a new `using` directive and changing the way the function is",0.031501937191933393,0.14657556265592575,"""Update register set predicate decoding""",0.4762634187936783,0.24582956172525883
11358,cpp,Add same-type constraint between potential archetypes.,0.9552230394328944,0.9937959841336124,The diff adds a new potential archetype to the equivalence class and adds a same-type requirement between the new and existing potential archetypes.,0.005475055426359177,0.9813045485061593,Add same-type constraint between potential archetypes.,0.9552229190594517,0.9937959841336124
11378,cpp,Update print function to use empty() instead of next() for nullptr check.,0.00030349125154316425,0.3150887154042721,Changes the implementation of the `print` function in the JIT compiler.,0.001742556196404621,0.6075903819873929,Update print function to use empty block instead of next block.,-0.00021733716130256653,0.3693171590566635
11466,cpp,Add check for recursive method import.,0.8682622206979431,0.9602691708132625,The diff changes the code to check whether a method has already been imported and returns the existing import if it has.,-0.045366086065769196,0.9014385743066669,Fix import of ClangImporter::ImportDecl methods.,0.007209131610579789,0.890423770993948
11564,cpp,Update Matcher object to use shared_ptr.,-0.0005208165384829044,0.7414809036999941,Changes the way a Matcher object is created and stored in the _matchers map.,-0.15762707591056824,0.40032898634672165,Refactor: Initialize new Matcher object (s) in namespace mongo.,0.0003782822750508785,0.7870286358520389
11954,cpp,Update prewarp value based on user input.,0.4341279095970094,0.7011842764914036,Changes the behavior of the `calibrate` function by adding a `break` statement.,0.010942097753286362,0.9659804830153007,Fix formatting in calibrate.cpp.,-0.434572571888566,0.37538379058241844
12096,cpp,Add SILVerifier::verify() method to verify SILModule.,-0.09176282724365592,0.9222376111429185,The diff changes the implementation of the `SILModule::verify` method.,0.057864800095558167,0.878147330135107,Fix SILVerifier.cpp to allow for scopeless instructions.,-0.9029040890745819,0.1350294128060341
12187,cpp,Update frontend and subsystem flags for Swift module documentation generation.,0.0187225304543972,0.8349991417489946,"The diff changes the way the frontend arguments are passed to the driver, adding support for subsystem flags.",0.008456326089799404,0.9323210690636188,Update frontend argument passing and add subsystem flags.,0.056769126327708364,0.9895801189122722
12213,cpp,"""Fix invalid notice_message and close connection""",-0.056135259568691254,0.3464433290064335,"The diff changes the behavior of the `sync_manager::recv_notice` function, specifically the handling of the `known_blocks` field in the `notice_message",0.0062973168678581715,0.18714877916499972,"""Fix invalid notice_message and close connection""",-0.056135259568691254,0.3464433290064335
12345,cpp,Remove unnecessary code and delete copy constructor and assignment operator.,-0.9941478233085945,0.9016887478064746,"The diff changes the definition of the `Callee` class, adding a new field `Constant` and modifying the existing fields `IndirectValue` and `SelfValue`.",-0.8728275904431939,0.5704365670681,Refactor: Move and delete copy constructors and assignment operators.,-0.9956173609825782,0.8816882548853755
12371,cpp,Add transaction proposal to eosio.msig contract.,-4.1644787415862083e-05,0.14570970833301544,The diff changes the code to add a new variable `trxperm` and use it instead of `transaction_perm_var` in the `propose` action.,0.012987339869141579,0.7359732240438461,Add transaction proposal to eosio.msig contract.,-4.1644787415862083e-05,0.14570970833301544
12398,cpp,Add topmost() function to print topmost element of stack.,0.00036744202952831984,0.9541038875468075,Adds a new function `topmost()` and a new line of code to the `show()` function.,0.0007349559746216983,0.9493625833420083,Add topmost() function to print topmost element.,-0.0001518341014161706,0.9436556245200336
12419,cpp,Update folder thumb and video art to new thumbs.,-0.013173260260373354,0.9468902896624058,"The diff changes the way the ""thumb"" image is set for a movie item, using the ""SetArt"" method with a map parameter instead of a string parameter.",-0.00033971050288528204,0.9700285408180207,Update video art and folder thumbs.,-0.1488690860569477,0.9567250395193696
12518,cpp,Add namespace tests and remove pdfile tests.,-0.944554247049382,0.5937441140413284,Removes a line and adds a comment.,-0.003934953361749649,0.3949210196733475,Add namespace tests and pairing tests.,-0.9733444340672577,0.9908260190859437
12541,cpp,Register ObjC classes and extensions added.,0.0038012599106878042,0.9470609165728092,"The diff adds a new function call to register Objective-C classes and extensions, and removes a loop that registers Swift protocols.",-0.0013544972753152251,0.6270707324147224,Register ObjC and Swift protocols and classes.,-0.028775389422662556,0.9921470663975924
12838,cpp,Update LLVM used list to only contain definitions.,-0.981387716718018,0.38632469344884157,The diff changes the use of `std::all_of` to `std::for_each` in the `emitGlobalLists` function.,0.00025739980628713965,0.30814421782270074,Fix assertions in IRGenModule::emitGlobalLists.,0.00027192640118300915,0.3296597208827734
12889,cpp,Refactor shard query to use getFilter instead of getQuery.,0.020064276177436113,-0.09640784561634064,Changes the query filter in the `doQuery` function.,0.0003698444925248623,0.8306569773703814,Fix real sharding query logic.,-0.2616686522960663,0.33988622203469276
13049,cpp,Update font family to QFontInfo for consistent font handling.,0.08995122503256425,0.22363677877001464,Changes the return value of the getSettingsDefaultValue function in the PreferencesDialog class.,-0.6459404416382313,0.8947991556487978,Refactor getSettingsDefaultValue to use QFontInfo.,0.013204368820879608,0.2507790271192789
13295,cpp,Add WebSocket delegate to constructor.,-0.10172536503523588,0.963191699469462,Changes the constructor of the JSB_WebSocketDelegate class to check if the second argument is not void.,-0.00281917629763484,0.8134685849072412,Refactor WebSocket constructor to use JSB_WebSocketDelegate.,-0.008826844394207,0.6686522359959781
13296,cpp,Add support for shape paddings in DocExporter::layoutSamples().,-0.16129855811595917,0.9734969965647906,"The diff changes the implementation of the `layoutSamples` method in the `DocExporter` class, adding a new `PackingRects` object with the specified border and shape p",-0.00534963421523571,0.5255126669071615,Add support for shape paddings in DocExporter::layoutSamples,-0.3186733238399029,0.972717507975176
13313,cpp,Update CRC-32C computation using Intel hardware instruction.,-0.20282895117998123,-0.09190073609352112,The diff changes the implementation of the `shift_crc` function to use the SSE4.2 instruction set.,-0.04394139954820275,0.8613664675503969,Improve CRC-32C computation using SSE4.2.,-0.19973323121666908,0.41857416089624166
13505,cpp,Fix: Ignore function-like macros in ClangImporter.,0.027608035219600424,0.5300399214029312,Changes the condition for ignoring macros in the ClangImporter.,0.029251072090119123,0.8792731030844152,Fix bug in ClangImporter by ignoring function-like macros.,0.0023817202309146523,0.05976707395166159
13516,cpp,Update poll painting to show correct/incorrect status.,0.3556488167960197,0.9316011229529977,Changes the color of the poll bar based on the user's selection and the correctness of the answer.,0.5581670169485733,0.6551934941671789,Update paintFilling method in history_view_poll.cpp.,-0.007553473114967346,0.35230842139571905
13639,cpp,Fix SILGenConformance linkage for serialized witnesses.,-0.48719213157892227,0.8289149296469986,Changes the linkage of a witness table to public if it has a specific linkage and is serialized.,0.5757582625374198,0.9859782540006563,Fix SILGenConformance witness linkage to be public if necessary.,-0.0023942291736602783,0.9791597210569307
13657,cpp,Resolve type witness via derivation and check for missing requirements.,0.5140018276870251,0.366450410336256,The diff changes the code to add a new class called `ScopeGuard` and a new macro called `SCOPE_GUARD` to help with cleaning up resources.,-0.0612950399518013,0.8684027729323134,Resolve type witness via derivation and check for missing requirements.,0.5140018276870251,0.366450410336256
13887,cpp,"""Refactor AllocBoxToStack: Move getParameterForOperand to SILFunction and add support for generics""",0.0010213078930974007,-0.21256285719573498,"The diff changes the implementation of the `operandEscapesApply` function, which determines whether an operand to an apply instruction can be promoted to a stack location.",0.0010780037846416235,0.00837436318397522,"""Refactor AllocBoxToStack: Simplify getParameterIndexForOperand and getParameterForOperand""",0.02081015007570386,-0.04125946760177612
13940,cpp,"""Update SIL instruction parsing to support new opcode""",0.05483555421233177,-0.05126146040856838,"The diff changes the code to allow for the parsing of specific SIL instructions, including their result values and debug locations.",0.009268506430089474,0.7213232167996466,"""Update SIL instruction parsing to support new opcode""",0.05483555421233177,-0.05126146040856838
14102,cpp,"""Refactor: Simplify and optimize SpeakingAnimation::paint() and SpeakingAnimation::PaintIdle() methods""",0.003725331276655197,0.015086793340742588,"The diff changes the implementation of the `SpeakingAnimation` class, specifically the `width` and `paint` methods. The `width` method now uses a different calculation for the width",0.00041439541382715106,-0.0005764681845903397,"""Refactor SpeakingAnimation class to improve performance and reduce code complexity""",0.00856180302798748,-0.010288196615874767
